"Clase","Marca","Tipo","Subtipo","Cilindrada","Tracción","Transmisión","Combustible","Año Modelo","País Origen","Otras Características","Precio FOB USD"
"AUTOMOVIL","MERCEDES-BENZ","SL-CLASS","AMG SL 43","2000","4X2","AT","GASOLINA","2026","ALEMANIA","CONVERTIBLE; TURBO; HIBRIDO; 2 PUERTAS; RWD","110073"
"AUTOMOVIL","MERCEDES-BENZ","SL-CLASS","AMG SL 55","4000","4X4","AT","GASOLINA","2025","ALEMANIA","CONVERTIBLE; TURBO; 2 PUERTAS; WB: 106.3 IN; AWD","124759"
"AUTOMOVIL","MERCEDES-BENZ","SL-CLASS","AMG SL 55","4000","4X4","AT","GASOLINA","2026","ALEMANIA","CONVERTIBLE; TURBO; 2 PUERTAS; AWD","141698"
"AUTOMOVIL","MERCEDES-BENZ","SL-CLASS","AMG SL 63 S E PERFORMANCE","4000","4X4","AT","GASOLINA","2025","ALEMANIA","CONVERTIBLE; TURBO; HIBRIDO; BATERIA: 6.1 KWH; CON CONECTOR; 2 PUERTAS; WB: 106.3 IN; AWD","188877"
"AUTOMOVIL","MERCEDES-BENZ","SL-CLASS","AMG SL 63 S E PERFORMANCE","4000","4X4","AT","GASOLINA","2026","ALEMANIA","CONVERTIBLE; TURBO; HIBRIDO ENCHUFABLE; 2 PUERTAS; AWD","202362"
"AUTOMOVIL","MERCEDES-BENZ","SL-CLASS","AMG SL 63","4000","4X4","AT","GASOLINA","2025","ALEMANIA","CONVERTIBLE; TURBO; 2 PUERTAS; WB: 106.3 IN; AWD","171884"
"AUTOMOVIL","MERCEDES-BENZ","SL-CLASS","AMG SL 63","4000","4X4","AT","GASOLINA","2026","ALEMANIA","CONVERTIBLE; TURBO; 2 PUERTAS; AWD","180652"
"AUTOMOVIL","MERCEDES-BENZ","SL-CLASS","SL 680 MAYBACH MONOGRAM","4000","4X4","AT","GASOLINA","2026","ALEMANIA","CONVERTIBLE; TURBO; 2 PUERTAS; AWD","208997"
"AUTOMOVIL","MERCEDES-BENZ","GLA","GLA 250","2000","4X2","DCT","GASOLINA","2023","ALEMANIA","FWD","37500"
"AUTOMOVIL","MERCEDES-BENZ","GLA","GLA 250","2000","4X4","DCT","GASOLINA","2023","ALEMANIA","AWD, 4MATIC","39500"
"AUTOMOVIL","MERCEDES-BENZ","GLA","GLA 35 AMG","2000","4X4","DCT","GASOLINA","2023","ALEMANIA","AWD, 4MATIC","49500"
"AUTOMOVIL","MERCEDES-BENZ","GLA","GLA 45 AMG","2000","4X4","DCT","GASOLINA","2023","ALEMANIA","AWD, 4MATIC","56650"
"AUTOMOVIL","MERCEDES-BENZ","AMG GT","AMG GT 43","2000","4X2","AT","GASOLINA","2025","ALEMANIA","COUPE; TURBO; HIBRIDO; BATERIA: 48 VOLTS; WB: 106.3 IN; RWD","104658"
"AUTOMOVIL","MERCEDES-BENZ","AMG GT","AMG GT 43","3000","4X4","AT","GASOLINA","2025","ALEMANIA","COUPE; TURBO; HIBRIDO; BATERIA: 48 VOLTS; 4 PUERTAS; WB: 116.2 IN; AWD","96823"
"AUTOMOVIL","MERCEDES-BENZ","AMG GT","AMG GT 43","3000","4X4","AT","GASOLINA","2026","ALEMANIA","HATCHBACK; TURBO; HIBRIDO; AWD","99603"
"AUTOMOVIL","MERCEDES-BENZ","AMG GT","AMG GT 63","4000","4X4","AT","GASOLINA","2025","ALEMANIA","COUPE; TURBO; 4 PUERTAS; WB: 116.2 IN; AWD","137604"
